                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                    221,               0.038057,               0.036555,               0.027517,              0.0028959,                0.80258,                0.72763,                0.75786,                0.43132,                0.69263,                0.65996,                0.65618,                0.31278,               0.032591,               0.034261,               0.023268,              0.0020764,                 0.0034,                 0.0034,                 0.0034
                    222,               0.037906,               0.036827,               0.027441,              0.0029648,                 0.8137,                0.71898,                0.75744,                0.43121,                0.69022,                0.65902,                 0.6597,                0.31251,               0.032561,               0.034228,               0.023266,              0.0020729,                0.00337,                0.00337,                0.00337
                    223,               0.038174,                0.03697,               0.026871,              0.0029837,                0.81406,                0.72371,                0.75803,                0.43082,                0.72032,                0.65822,                0.66614,                 0.3121,               0.032525,               0.034211,               0.023273,              0.0020702,                0.00334,                0.00334,                0.00334
                    224,               0.038305,               0.037402,               0.027895,              0.0030764,                0.82296,                0.71372,                0.75484,                0.43112,                0.71277,                0.65545,                0.66149,                0.30973,                0.03252,                0.03416,               0.023288,               0.002057,                0.00331,                0.00331,                0.00331
                    225,               0.038037,               0.036902,               0.027698,              0.0030098,                0.81527,                0.71934,                0.75564,                0.43163,                0.70198,                0.65625,                0.65832,                0.31032,               0.032471,               0.034122,                0.02326,              0.0020579,                0.00328,                0.00328,                0.00328
                    226,               0.037965,               0.036814,               0.027687,              0.0029956,                0.81086,                0.70709,                0.75212,                0.43087,                 0.6913,                0.65624,                0.65514,                0.31025,               0.032435,               0.034131,               0.023236,              0.0020553,                0.00325,                0.00325,                0.00325
                    227,               0.038081,               0.036781,                0.02733,              0.0030106,                0.80509,                0.70764,                0.75012,                0.43057,                0.69795,                0.66083,                0.66461,                0.31097,               0.032388,                0.03414,               0.023227,              0.0020633,                0.00322,                0.00322,                0.00322
                    228,               0.038007,               0.036825,                0.02758,              0.0029799,                0.80406,                0.71076,                0.75037,                0.43017,                0.69447,                 0.6606,                0.66442,                0.31084,               0.032363,               0.034123,               0.023206,              0.0020571,                0.00319,                0.00319,                0.00319
                    229,               0.037836,               0.036551,               0.026658,              0.0029574,                0.80872,                0.71015,                 0.7555,                0.43427,                0.70467,                0.63459,                0.65938,                0.31038,               0.032329,               0.034123,                 0.0232,              0.0020513,                0.00316,                0.00316,                0.00316
                    230,               0.037656,               0.036454,               0.027408,              0.0029443,                0.84572,                0.70463,                0.75982,                0.43379,                0.71991,                0.63462,                0.66216,                0.31262,               0.032294,                0.03413,               0.023197,              0.0020492,                0.00313,                0.00313,                0.00313
                    231,               0.037895,                0.03644,               0.027086,              0.0029107,                0.82924,                0.70257,                0.75914,                0.43475,                0.72247,                0.62934,                0.65719,                0.31016,               0.032257,               0.034128,               0.023183,              0.0020564,                 0.0031,                 0.0031,                 0.0031
                    232,               0.038009,               0.036706,               0.026878,              0.0029496,                0.82413,                 0.7014,                0.76065,                0.43391,                0.72474,                0.63019,                0.65796,                0.31432,               0.032262,               0.034101,               0.023197,              0.0020564,                0.00307,                0.00307,                0.00307
                    233,               0.037659,               0.036429,               0.027277,               0.002966,                 0.8222,                0.70301,                0.76087,                0.43329,                0.72186,                0.64803,                0.66276,                0.31692,               0.032238,               0.034063,               0.023193,              0.0020637,                0.00304,                0.00304,                0.00304
                    234,               0.038131,               0.036961,               0.027675,              0.0029676,                0.81108,                0.71276,                0.75832,                 0.4325,                0.71596,                0.64346,                0.66021,                0.31583,               0.032232,                0.03404,               0.023212,              0.0020651,                0.00301,                0.00301,                0.00301
                    235,               0.037278,               0.036133,               0.026435,              0.0028439,                0.80103,                0.71835,                0.75711,                0.43474,                0.71219,                0.64932,                0.66598,                0.31974,               0.032199,               0.033997,               0.023216,              0.0020611,                0.00298,                0.00298,                0.00298
                    236,               0.037416,               0.036463,               0.026704,              0.0028032,                0.83161,                0.70501,                0.76381,                0.43436,                0.71615,                0.65342,                0.66777,                0.32203,               0.032191,               0.033963,               0.023215,              0.0020604,                0.00295,                0.00295,                0.00295
                    237,               0.037735,               0.036463,               0.027124,              0.0028889,                0.84136,                0.70352,                0.76356,                  0.435,                0.71768,                0.65891,                0.66943,                0.32407,               0.032181,               0.033937,               0.023213,              0.0020632,                0.00292,                0.00292,                0.00292
                    238,               0.037629,               0.036473,               0.027426,              0.0029158,                 0.8277,                0.70945,                0.75975,                0.43483,                0.73104,                0.66116,                  0.677,                0.32515,               0.032181,               0.033899,               0.023207,              0.0020668,                0.00289,                0.00289,                0.00289
                    239,               0.037817,               0.036715,               0.027553,              0.0029075,                 0.8232,                0.71482,                0.76194,                0.43453,                0.74009,                0.65061,                0.67776,                 0.3248,               0.032175,               0.033874,               0.023198,              0.0020622,                0.00286,                0.00286,                0.00286
                    240,               0.037873,               0.036575,               0.027497,              0.0030169,                 0.8181,                0.70928,                0.75937,                0.43494,                0.73736,                0.65303,                0.67776,                0.32576,               0.032162,               0.033874,               0.023207,              0.0020643,                0.00283,                0.00283,                0.00283
                    241,               0.037676,               0.036464,               0.027126,              0.0029943,                0.81944,                 0.7082,                0.76087,                0.43534,                 0.7338,                0.65161,                0.68037,                0.32607,               0.032173,               0.033877,               0.023215,              0.0020644,                 0.0028,                 0.0028,                 0.0028
                    242,               0.037474,               0.036491,               0.027326,              0.0029033,                0.85578,                0.71128,                0.76476,                 0.4379,                0.74627,                0.65515,                 0.6838,                0.32617,                0.03218,               0.033872,               0.023218,               0.002057,                0.00277,                0.00277,                0.00277
                    243,               0.037178,               0.036346,               0.027171,              0.0028112,                0.85279,                0.71205,                0.76413,                0.43887,                0.74286,                 0.6529,                 0.6784,                0.32721,               0.032158,               0.033854,               0.023216,              0.0020514,                0.00274,                0.00274,                0.00274
                    244,               0.037354,               0.036299,               0.027343,              0.0028755,                 0.8403,                0.70456,                0.76151,                 0.4394,                0.72812,                0.66222,                0.67915,                0.32631,               0.032188,               0.033853,               0.023237,              0.0020467,                0.00271,                0.00271,                0.00271
                    245,               0.037693,               0.036727,               0.027552,              0.0029876,                0.84175,                0.70391,                0.76216,                0.44093,                0.73108,                0.66846,                0.67927,                0.32516,               0.032215,               0.033854,                0.02326,              0.0020474,                0.00268,                0.00268,                0.00268
                    246,               0.037701,               0.036484,               0.027738,               0.002952,                0.83554,                0.70429,                0.76027,                0.44034,                0.73108,                0.66137,                0.67895,                0.32476,               0.032238,               0.033852,               0.023256,              0.0020489,                0.00265,                0.00265,                0.00265
                    247,                0.03716,               0.035722,               0.027376,              0.0028967,                0.84412,                0.70754,                0.76373,                0.44159,                0.73801,                0.66295,                0.68291,                 0.3267,               0.032258,               0.033842,               0.023259,              0.0020493,                0.00262,                0.00262,                0.00262
                    248,               0.037314,               0.035845,               0.027159,              0.0027828,                0.84068,                0.71178,                0.76641,                0.44214,                 0.7292,                0.65732,                0.67828,                0.32456,               0.032234,               0.033835,               0.023255,              0.0020509,                0.00259,                0.00259,                0.00259
                    249,               0.036919,                0.03624,               0.026783,               0.002807,                0.83393,                0.71758,                0.76657,                0.44318,                0.71922,                0.65102,                0.66784,                0.32221,               0.032225,               0.033808,               0.023253,              0.0020494,                0.00256,                0.00256,                0.00256
                    250,               0.037485,               0.036108,               0.027313,              0.0028681,                0.83031,                0.72102,                0.76632,                0.44383,                0.72438,                 0.6591,                0.67084,                0.32326,               0.032204,               0.033796,                0.02325,              0.0020472,                0.00253,                0.00253,                0.00253
                    251,               0.037195,               0.035547,               0.026817,              0.0028022,                0.81607,                0.72733,                0.76635,                0.44345,                0.71622,                0.66198,                0.67163,                0.32098,               0.032178,                0.03379,               0.023245,              0.0020444,                 0.0025,                 0.0025,                 0.0025
                    252,               0.037132,               0.036071,               0.027302,               0.002743,                 0.8176,                0.72784,                0.76637,                0.44344,                0.71908,                0.66687,                0.67247,                0.32054,               0.032152,               0.033783,               0.023236,              0.0020452,                0.00247,                0.00247,                0.00247
                    253,               0.037407,               0.036214,               0.027414,              0.0028683,                0.81739,                0.72767,                0.76474,                0.44257,                0.71812,                0.66775,                0.66848,                0.32151,               0.032128,               0.033783,               0.023233,              0.0020457,                0.00244,                0.00244,                0.00244
                    254,               0.037389,               0.035967,               0.026919,              0.0028569,                0.81961,                0.72956,                0.76462,                0.44185,                0.71615,                0.66653,                0.67176,                0.32306,               0.032129,               0.033761,               0.023241,              0.0020438,                0.00241,                0.00241,                0.00241
                    255,               0.037072,               0.036254,               0.026881,              0.0028254,                0.82166,                0.72924,                0.76499,                0.44211,                0.71557,                0.65826,                0.66939,                  0.322,               0.032116,                0.03374,               0.023235,              0.0020449,                0.00238,                0.00238,                0.00238
                    256,               0.036708,               0.035886,               0.027205,              0.0027597,                0.82184,                0.72902,                0.76498,                0.44119,                 0.7218,                0.66314,                0.66939,                0.32311,               0.032097,               0.033713,               0.023222,              0.0020446,                0.00235,                0.00235,                0.00235
                    257,               0.036836,               0.035723,               0.026476,               0.002765,                0.82366,                 0.7273,                0.76515,                0.44149,                0.72342,                0.66557,                 0.6732,                0.32482,               0.032075,               0.033692,               0.023211,               0.002047,                0.00232,                0.00232,                0.00232
                    258,               0.036631,               0.035754,               0.026898,               0.002768,                0.82146,                0.73072,                0.76498,                0.44217,                0.72415,                0.66243,                0.66956,                0.32457,               0.032058,               0.033669,               0.023214,               0.002046,                0.00229,                0.00229,                0.00229
                    259,               0.036577,               0.035381,               0.026293,              0.0027197,                0.82463,                0.73103,                0.76426,                0.44254,                 0.7224,                0.66301,                0.66802,                0.32471,               0.032047,                0.03365,               0.023226,               0.002044,                0.00226,                0.00226,                0.00226
                    260,                0.03671,               0.035571,                0.02693,              0.0027287,                0.82635,                 0.7295,                0.76504,                0.44261,                0.72187,                0.65844,                0.66873,                0.32519,               0.032038,               0.033649,               0.023235,              0.0020454,                0.00223,                0.00223,                0.00223
                    261,                0.03649,                0.03565,               0.026775,              0.0027308,                0.82649,                0.72906,                0.76488,                0.44314,                  0.724,                0.65801,                0.66868,                0.32298,                0.03202,               0.033641,               0.023238,              0.0020467,                 0.0022,                 0.0022,                 0.0022
                    262,               0.036613,               0.035494,               0.026735,              0.0028113,                0.82764,                0.72838,                0.76609,                0.44426,                0.72214,                0.66095,                 0.6685,                0.32164,               0.032012,               0.033643,               0.023238,              0.0020464,                0.00217,                0.00217,                0.00217
                    263,               0.037125,               0.036143,               0.027133,              0.0028412,                0.82901,                 0.7287,                0.76882,                0.44483,                0.73176,                0.65432,                 0.6669,                0.32137,               0.031995,               0.033621,               0.023233,               0.002047,                0.00214,                0.00214,                0.00214
                    264,               0.037227,               0.036235,               0.027496,              0.0028463,                0.82797,                0.72832,                0.76701,                0.44333,                0.72137,                0.66134,                0.66459,                0.31962,               0.031988,               0.033613,               0.023234,               0.002046,                0.00211,                0.00211,                0.00211
                    265,               0.036485,               0.035695,               0.026597,              0.0027154,                0.82868,                0.73121,                0.76702,                 0.4433,                 0.7197,                0.66001,                 0.6624,                0.32037,               0.031962,               0.033603,               0.023222,              0.0020445,                0.00208,                0.00208,                0.00208
                    266,               0.036608,               0.035974,               0.026832,              0.0027641,                 0.8252,                0.73176,                0.76657,                0.44384,                 0.7303,                0.67685,                0.67421,                0.32199,               0.031945,               0.033602,               0.023212,              0.0020461,                0.00205,                0.00205,                0.00205
                    267,               0.036845,               0.035766,               0.026531,               0.002771,                 0.8229,                0.73414,                 0.7661,                0.44349,                0.72532,                0.67249,                0.66945,                0.32148,               0.031944,               0.033596,               0.023212,              0.0020457,                0.00202,                0.00202,                0.00202
                    268,               0.036912,               0.035496,               0.027069,               0.002742,                0.82739,                0.73302,                0.76732,                0.44353,                0.72417,                0.66644,                0.66978,                0.32289,               0.031936,               0.033606,               0.023214,              0.0020452,                0.00199,                0.00199,                0.00199
                    269,                0.03629,               0.035017,               0.026238,              0.0026389,                0.82637,                0.73612,                0.76632,                0.44326,                0.73364,                0.66445,                  0.669,                 0.3222,               0.031922,               0.033605,               0.023205,               0.002046,                0.00196,                0.00196,                0.00196
                    270,               0.036499,               0.035769,               0.026405,                0.00276,                0.82873,                0.73589,                0.76671,                0.44288,                0.73514,                0.66263,                0.66927,                 0.3228,               0.031917,               0.033598,               0.023199,              0.0020418,                0.00193,                0.00193,                0.00193
                    271,               0.036487,               0.035733,               0.026333,              0.0026876,                0.82447,                0.73664,                0.76629,                0.44343,                0.73522,                0.66111,                 0.6723,                0.32456,               0.031922,               0.033601,               0.023198,              0.0020399,                 0.0019,                 0.0019,                 0.0019
                    272,               0.036332,               0.035395,                0.02635,              0.0026407,                0.81919,                0.73156,                0.76406,                0.44312,                0.72881,                0.65634,                0.66812,                0.32397,               0.031915,                0.03361,               0.023192,              0.0020361,                0.00187,                0.00187,                0.00187
                    273,               0.036533,               0.035485,               0.026975,              0.0027018,                0.82182,                0.73172,                0.76512,                0.44321,                0.74013,                0.66447,                0.67675,                0.32538,               0.031903,                0.03361,               0.023184,               0.002035,                0.00184,                0.00184,                0.00184
                    274,               0.036868,               0.035697,                0.02686,              0.0028027,                0.82335,                0.73271,                0.76318,                0.44282,                0.73788,                0.66233,                0.67458,                 0.3257,               0.031888,               0.033601,               0.023169,              0.0020346,                0.00181,                0.00181,                0.00181
                    275,               0.036674,               0.035745,               0.026452,              0.0028486,                 0.8239,                0.73589,                0.76372,                0.44301,                0.73838,                0.66848,                0.67526,                0.32598,               0.031879,               0.033586,               0.023153,               0.002033,                0.00178,                0.00178,                0.00178
                    276,               0.036428,               0.035112,               0.026441,              0.0027478,                0.82208,                0.73337,                0.76459,                0.44144,                0.73283,                0.65973,                  0.674,                0.32539,               0.031875,               0.033588,                0.02315,                0.00203,                0.00175,                0.00175,                0.00175
                    277,               0.036416,               0.035648,               0.026428,              0.0027002,                0.82175,                0.73171,                0.76202,                0.44143,                0.73484,                0.66026,                0.67284,                0.32592,               0.031872,               0.033587,               0.023149,              0.0020292,                0.00172,                0.00172,                0.00172
                    278,               0.036591,               0.035703,               0.027102,              0.0027399,                0.82076,                0.73196,                0.76264,                0.44248,                  0.732,                0.66175,                0.67262,                 0.3258,               0.031858,                0.03357,               0.023143,              0.0020299,                0.00169,                0.00169,                0.00169
                    279,               0.036198,               0.035509,               0.026724,              0.0027297,                0.81862,                0.73236,                0.76229,                0.44206,                0.73225,                0.66249,                0.67329,                0.32673,               0.031848,               0.033563,                0.02314,              0.0020287,                0.00166,                0.00166,                0.00166
                    280,               0.036204,               0.035391,               0.026587,              0.0026902,                0.81968,                0.73333,                0.76291,                0.44202,                0.73337,                0.66531,                0.67751,                0.32791,               0.031847,               0.033567,               0.023142,              0.0020285,                0.00163,                0.00163,                0.00163
                    281,               0.036122,               0.035644,               0.026295,              0.0026515,                0.82055,                 0.7333,                0.76301,                0.44191,                0.73156,                 0.6628,                0.67694,                0.32761,               0.031846,               0.033561,               0.023143,              0.0020268,                 0.0016,                 0.0016,                 0.0016
                    282,               0.036132,               0.035271,               0.026593,              0.0026141,                0.82161,                0.73368,                0.76219,                 0.4409,                0.73332,                0.66714,                0.67889,                0.32804,               0.031847,               0.033555,               0.023142,              0.0020279,                0.00157,                0.00157,                0.00157
                    283,               0.036196,               0.034996,               0.026351,              0.0027108,                0.82291,                 0.7337,                0.76245,                0.44171,                0.73442,                 0.6706,                0.68103,                0.32832,               0.031851,               0.033553,                0.02314,              0.0020294,                0.00154,                0.00154,                0.00154
                    284,               0.036251,               0.035061,               0.026382,              0.0026438,                0.82084,                0.73205,                0.76201,                0.44088,                0.73067,                0.66521,                 0.6789,                0.33231,                0.03186,               0.033551,               0.023142,              0.0020293,                0.00151,                0.00151,                0.00151
                    285,               0.036366,               0.035587,               0.026624,              0.0026449,                0.82491,                0.73194,                0.76271,                 0.4404,                0.73165,                 0.6652,                0.67981,                0.33333,               0.031867,               0.033546,               0.023142,               0.002029,                0.00148,                0.00148,                0.00148
                    286,               0.035895,               0.035332,               0.026551,              0.0025945,                0.82673,                0.73245,                0.76286,                0.44103,                0.72976,                0.67222,                0.67955,                0.33314,               0.031866,               0.033531,               0.023141,              0.0020305,                0.00145,                0.00145,                0.00145
                    287,               0.036138,               0.035231,               0.026111,              0.0026167,                 0.8297,                0.73152,                0.76267,                 0.4417,                0.73851,                0.67628,                0.68398,                 0.3326,                0.03186,               0.033513,               0.023137,              0.0020299,                0.00142,                0.00142,                0.00142
                    288,                0.03609,               0.034784,               0.026366,              0.0026447,                0.82498,                0.73041,                0.76309,                0.44271,                0.73917,                0.67899,                 0.6873,                  0.334,               0.031858,               0.033508,               0.023138,              0.0020285,                0.00139,                0.00139,                0.00139
                    289,               0.035917,               0.034967,               0.026011,              0.0026249,                0.82139,                0.73206,                0.76311,                 0.4422,                0.73719,                0.67787,                0.68278,                0.33241,               0.031861,               0.033506,               0.023136,              0.0020271,                0.00136,                0.00136,                0.00136
                    290,               0.035849,               0.034675,               0.026118,              0.0025931,                0.82314,                0.73281,                0.76311,                0.44112,                 0.7354,                0.67843,                 0.6832,                0.33206,                0.03186,               0.033509,               0.023135,              0.0020249,                0.00133,                0.00133,                0.00133
                    291,               0.035601,                0.03472,               0.025964,              0.0026063,                0.82172,                  0.732,                0.76336,                0.44157,                0.73118,                0.68144,                0.68251,                 0.3346,               0.031855,               0.033506,               0.023135,               0.002023,                 0.0013,                 0.0013,                 0.0013
                    292,               0.036299,               0.034692,               0.026399,              0.0026354,                  0.822,                0.73955,                 0.7643,                0.44239,                0.73029,                0.68036,                0.68212,                0.33373,               0.031847,               0.033501,               0.023126,              0.0020228,                0.00127,                0.00127,                0.00127
                    293,               0.035917,                0.03476,               0.026227,              0.0026616,                0.82438,                 0.7324,                0.76458,                0.44215,                0.73224,                 0.6753,                0.68178,                0.33426,               0.031843,               0.033496,               0.023118,              0.0020226,                0.00124,                0.00124,                0.00124
                    294,               0.035943,               0.034949,               0.026637,               0.002659,                0.82266,                0.73138,                0.76405,                  0.441,                0.73885,                0.67093,                0.68155,                0.33367,               0.031834,                0.03349,               0.023118,              0.0020223,                0.00121,                0.00121,                0.00121
                    295,               0.036325,               0.035535,               0.026866,              0.0027125,                0.82235,                0.73325,                0.76415,                0.44183,                0.73686,                0.66728,                0.68225,                 0.3339,               0.031825,               0.033486,               0.023115,              0.0020216,                0.00118,                0.00118,                0.00118
                    296,                0.03572,               0.034794,               0.026296,              0.0026009,                0.82251,                0.73388,                0.76401,                0.44127,                0.73575,                0.66781,                0.68238,                0.33424,               0.031823,               0.033483,               0.023117,               0.002021,                0.00115,                0.00115,                0.00115
                    297,               0.036151,               0.035358,               0.026614,              0.0027418,                0.82403,                0.73396,                0.76384,                0.44042,                0.73882,                0.66419,                0.68608,                0.33681,               0.031823,               0.033478,               0.023117,              0.0020192,                0.00112,                0.00112,                0.00112
                    298,               0.036117,               0.035057,                0.02615,              0.0027722,                 0.8226,                0.73359,                 0.7635,                0.44102,                 0.7411,                0.67113,                0.68787,                0.33467,               0.031812,               0.033474,               0.023109,               0.002019,                0.00109,                0.00109,                0.00109
                    299,               0.035856,               0.035138,               0.026169,              0.0025443,                0.82262,                0.73346,                0.76523,                0.44094,                0.73159,                0.68308,                0.69023,                0.33632,               0.031805,               0.033472,               0.023107,              0.0020179,                0.00106,                0.00106,                0.00106
                    301,                0.82203,                0.73358,                  0.765,                 0.4413,                0.73287,                0.68311,                0.69037,                0.33666,               0.031806,               0.033473,               0.023108,              0.0020178
