                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                    221,               0.019359,               0.022184,               0.016509,              0.0011564,                0.86949,                0.81027,                0.85313,                0.58118,                0.81648,                 0.7746,                 0.7842,                0.40513,               0.022505,               0.027968,               0.020284,              0.0017185,                 0.0034,                 0.0034,                 0.0034
                    222,               0.019712,               0.022427,               0.016908,              0.0011601,                0.87482,                0.80007,                0.85196,                0.58071,                0.80324,                0.78341,                0.78334,                0.40202,               0.022495,               0.027983,               0.020326,              0.0017222,                0.00337,                0.00337,                0.00337
                    223,               0.019431,               0.021653,                0.01648,              0.0011635,                0.87194,                0.80675,                0.85287,                0.58167,                0.79979,                 0.7846,                0.78158,                0.40121,               0.022481,               0.027973,               0.020357,              0.0017162,                0.00334,                0.00334,                0.00334
                    224,                0.01949,                0.02218,               0.016547,              0.0011712,                 0.8512,                0.83074,                0.85581,                0.58055,                0.79883,                0.78984,                 0.7776,                0.39734,               0.022445,                0.02803,               0.020388,              0.0016899,                0.00331,                0.00331,                0.00331
                    225,               0.019314,               0.022215,               0.016051,              0.0011519,                0.85024,                0.82956,                0.85533,                0.58122,                0.79836,                 0.7913,                 0.7767,                0.39864,               0.022459,               0.028047,               0.020433,              0.0016964,                0.00328,                0.00328,                0.00328
                    226,               0.019436,               0.022028,               0.016349,              0.0011036,                 0.8531,                0.83494,                 0.8608,                0.58123,                0.80195,                0.78797,                 0.7751,                0.39588,               0.022448,               0.028046,               0.020464,              0.0016892,                0.00325,                0.00325,                0.00325
                    227,                 0.0195,               0.022133,               0.016673,              0.0011641,                0.85163,                0.82878,                0.85888,                0.58155,                0.79778,                0.78967,                0.77161,                 0.3916,               0.022445,               0.028079,               0.020497,              0.0016888,                0.00322,                0.00322,                0.00322
                    228,               0.019459,               0.022299,               0.016696,              0.0011363,                0.85509,                0.83243,                0.86224,                0.58074,                0.78945,                0.79277,                0.77462,                0.39445,               0.022435,               0.028092,               0.020515,              0.0016887,                0.00319,                0.00319,                0.00319
                    229,               0.019048,               0.021869,               0.016116,              0.0011418,                0.86052,                0.82767,                0.86103,                0.58097,                 0.7991,                0.78789,                0.77378,                0.39087,                0.02244,               0.028125,                0.02054,              0.0017005,                0.00316,                0.00316,                0.00316
                    230,               0.019163,               0.021896,               0.016188,              0.0011117,                0.87545,                0.81441,                0.85885,                 0.5801,                0.79237,                0.79081,                0.77087,                0.39242,               0.022444,               0.028156,               0.020553,              0.0017164,                0.00313,                0.00313,                0.00313
                    231,               0.019151,               0.022188,               0.016554,              0.0011429,                0.87504,                 0.8117,                0.85217,                0.57811,                0.78733,                0.78616,                0.76678,                0.38625,               0.022459,               0.028185,                0.02055,              0.0017434,                 0.0031,                 0.0031,                 0.0031
                    232,               0.019351,                0.02186,               0.016338,              0.0011471,                0.87726,                0.81369,                0.85449,                0.57576,                0.81619,                0.76871,                0.77114,                0.38789,               0.022452,               0.028206,               0.020525,              0.0017602,                0.00307,                0.00307,                0.00307
                    233,               0.019185,               0.021784,               0.016248,               0.001083,                0.87953,                0.81582,                0.85545,                0.57779,                0.81731,                 0.7701,                0.77048,                 0.3912,               0.022449,               0.028218,               0.020542,              0.0017636,                0.00304,                0.00304,                0.00304
                    234,               0.019012,               0.021813,               0.016246,              0.0010159,                0.88099,                0.81539,                0.85458,                 0.5765,                0.82168,                0.77131,                0.76852,                0.39148,                0.02245,               0.028238,               0.020564,              0.0017841,                0.00301,                0.00301,                0.00301
                    235,               0.019116,               0.021782,               0.015875,              0.0011251,                0.87344,                0.81399,                0.85207,                0.57528,                0.80177,                0.79225,                0.76627,                0.38604,               0.022468,               0.028264,               0.020588,              0.0017986,                0.00298,                0.00298,                0.00298
                    236,               0.019016,               0.021677,                0.01636,              0.0011658,                0.87094,                0.81709,                0.85537,                0.57904,                  0.811,                0.78553,                0.77243,                 0.3883,               0.022475,               0.028284,               0.020601,              0.0017943,                0.00295,                0.00295,                0.00295
                    237,               0.018857,               0.021659,               0.016242,              0.0011074,                0.87125,                0.81653,                0.85262,                0.57757,                0.81577,                0.78388,                0.77526,                0.39356,               0.022485,               0.028315,               0.020607,              0.0017942,                0.00292,                0.00292,                0.00292
                    238,               0.018807,               0.021592,               0.016145,               0.001054,                0.87144,                0.81394,                0.85073,                0.57647,                0.80681,                0.78542,                0.77688,                0.39128,                 0.0225,               0.028329,               0.020616,              0.0017861,                0.00289,                0.00289,                0.00289
                    239,               0.019041,               0.021723,                0.01633,               0.001098,                0.87405,                0.81643,                0.85142,                0.57707,                0.81446,                0.77688,                0.77619,                0.39343,               0.022505,               0.028323,               0.020645,              0.0017703,                0.00286,                0.00286,                0.00286
                    240,               0.019217,                0.02167,               0.016673,              0.0011279,                0.86953,                0.81855,                0.85265,                0.57711,                0.80679,                0.77662,                0.77251,                0.38771,               0.022508,                0.02833,               0.020645,               0.001752,                0.00283,                0.00283,                0.00283
                    241,               0.018763,               0.021592,                0.01615,              0.0011185,                0.87107,                0.82032,                0.85388,                0.57784,                0.80925,                 0.7781,                0.77221,                0.38878,                0.02252,               0.028352,               0.020647,              0.0017431,                 0.0028,                 0.0028,                 0.0028
                    242,               0.018959,               0.021607,               0.016468,              0.0010859,                0.86841,                0.82063,                 0.8525,                0.57659,                0.80974,                0.77024,                0.77013,                0.39006,               0.022534,               0.028345,               0.020649,               0.001737,                0.00277,                0.00277,                0.00277
                    243,               0.018933,               0.021631,               0.016182,              0.0011055,                   0.87,                0.81984,                 0.8534,                 0.5766,                0.81319,                0.77286,                0.77462,                0.39173,               0.022544,               0.028346,               0.020641,              0.0017373,                0.00274,                0.00274,                0.00274
                    244,               0.018631,                0.02133,               0.015668,              0.0010751,                0.87044,                 0.8211,                0.85774,                0.57718,                0.81079,                 0.7752,                 0.7824,                0.39138,               0.022546,               0.028333,               0.020673,              0.0017304,                0.00271,                0.00271,                0.00271
                    245,               0.018726,               0.021567,               0.016018,              0.0010598,                0.87371,                0.82134,                0.85666,                0.57746,                0.81642,                 0.7678,                0.77534,                0.39135,               0.022542,               0.028334,               0.020702,              0.0017317,                0.00268,                0.00268,                0.00268
                    246,               0.018612,               0.021545,               0.016003,              0.0011244,                 0.8781,                 0.8198,                0.85824,                0.57936,                0.82405,                0.77075,                 0.7781,                0.39192,               0.022537,                0.02834,               0.020717,              0.0017179,                0.00265,                0.00265,                0.00265
                    247,                0.01881,               0.021773,               0.016179,               0.001093,                0.87806,                  0.819,                0.85973,                0.58023,                0.83117,                0.77682,                 0.7834,                0.39194,               0.022535,                0.02833,                0.02071,              0.0017052,                0.00262,                0.00262,                0.00262
                    248,               0.018791,               0.021623,               0.016133,                0.00105,                0.87721,                0.82028,                0.85921,                0.57946,                0.82803,                0.77515,                0.78025,                 0.3946,               0.022522,               0.028328,               0.020717,              0.0016991,                0.00259,                0.00259,                0.00259
                    249,               0.018613,               0.021131,                 0.0161,              0.0010291,                0.87355,                0.82401,                0.85911,                0.58096,                 0.8297,                0.77474,                0.77969,                0.39383,               0.022513,               0.028347,               0.020719,               0.001699,                0.00256,                0.00256,                0.00256
                    250,               0.018523,               0.021356,                0.01574,               0.001094,                0.87442,                0.82534,                0.85983,                0.58153,                0.82064,                0.77585,                0.77712,                 0.3948,               0.022504,               0.028349,               0.020729,              0.0017008,                0.00253,                0.00253,                0.00253
                    251,               0.018598,               0.021445,               0.016086,              0.0010038,                0.88056,                 0.8267,                 0.8626,                0.58034,                0.82539,                0.77674,                0.77638,                 0.3963,               0.022501,               0.028351,               0.020738,              0.0017031,                 0.0025,                 0.0025,                 0.0025
                    252,               0.018479,               0.021216,               0.015954,               0.001046,                0.87589,                0.82926,                0.86026,                0.57908,                 0.8217,                0.77575,                0.77423,                0.39412,               0.022491,               0.028348,               0.020756,              0.0017053,                0.00247,                0.00247,                0.00247
                    253,                0.01849,               0.021362,               0.015764,              0.0010744,                0.87595,                0.82915,                0.85886,                0.57839,                0.82616,                0.77701,                0.77993,                 0.3939,               0.022489,               0.028343,               0.020772,              0.0017063,                0.00244,                0.00244,                0.00244
                    254,               0.018323,               0.021296,               0.015562,              0.0010451,                0.88014,                0.82834,                0.85968,                0.57877,                0.82608,                0.78022,                0.77935,                0.39662,               0.022503,               0.028358,               0.020803,               0.001704,                0.00241,                0.00241,                0.00241
                    255,                0.01827,               0.021274,               0.015554,                0.00102,                 0.8773,                0.82631,                0.85807,                0.57896,                0.82294,                0.77829,                0.77842,                0.39444,               0.022521,               0.028366,               0.020829,              0.0017047,                0.00238,                0.00238,                0.00238
                    256,               0.018554,               0.021384,               0.015979,              0.0010758,                0.87696,                0.82543,                0.85794,                0.57771,                 0.8208,                0.77554,                0.77472,                0.39429,               0.022529,               0.028396,               0.020837,                 0.0017,                0.00235,                0.00235,                0.00235
                    257,               0.018095,               0.021034,               0.015539,              0.0010226,                 0.8795,                0.82274,                 0.8597,                0.57883,                0.82064,                0.77008,                0.77122,                0.39617,               0.022541,               0.028414,               0.020852,              0.0016976,                0.00232,                0.00232,                0.00232
                    258,               0.018494,               0.021284,               0.015812,              0.0010186,                0.87683,                  0.821,                0.86076,                0.57896,                0.82122,                0.77136,                0.77782,                0.40065,                0.02254,               0.028451,               0.020848,              0.0017049,                0.00229,                0.00229,                0.00229
                    259,                0.01813,               0.021221,                0.01579,             0.00099936,                0.87648,                0.82157,                0.86101,                0.57821,                0.82129,                 0.7686,                0.77412,                0.39817,               0.022535,               0.028469,               0.020862,              0.0017032,                0.00226,                0.00226,                0.00226
                    260,                 0.0183,               0.021039,               0.015451,               0.001038,                0.87591,                0.82122,                0.86146,                0.57989,                0.82538,                0.77531,                0.77954,                0.39708,                0.02253,               0.028482,               0.020876,              0.0017042,                0.00223,                0.00223,                0.00223
                    261,               0.018532,                0.02129,               0.015463,              0.0010287,                0.87446,                0.82165,                0.85923,                0.57867,                0.82776,                0.76636,                0.77682,                0.39693,               0.022527,               0.028505,               0.020887,              0.0017021,                 0.0022,                 0.0022,                 0.0022
                    262,               0.018154,               0.021115,               0.015685,             0.00095711,                0.87511,                0.82126,                0.86052,                0.57752,                0.82563,                0.76858,                 0.7773,                0.39903,               0.022519,               0.028518,               0.020884,               0.001702,                0.00217,                0.00217,                0.00217
                    263,               0.018261,               0.021089,               0.015565,              0.0010372,                0.87782,                0.81845,                0.85903,                0.57842,                0.83387,                0.77243,                0.78672,                 0.3993,               0.022507,               0.028518,               0.020881,              0.0017053,                0.00214,                0.00214,                0.00214
                    264,               0.018445,               0.021438,               0.015637,              0.0010494,                0.87767,                0.81667,                0.85933,                0.57912,                0.83937,                0.77128,                0.78742,                0.39659,               0.022491,               0.028523,               0.020874,              0.0017067,                0.00211,                0.00211,                0.00211
                    265,               0.018215,               0.021185,               0.015762,              0.0010386,                0.87654,                0.82005,                0.85802,                 0.5789,                0.83393,                0.76492,                0.78188,                0.39518,               0.022491,               0.028549,               0.020874,              0.0017093,                0.00208,                0.00208,                0.00208
                    266,               0.018152,               0.021428,               0.016005,              0.0010416,                 0.8736,                0.82092,                0.85823,                0.57774,                0.83394,                0.76103,                0.77348,                0.39329,               0.022488,               0.028564,               0.020877,               0.001708,                0.00205,                0.00205,                0.00205
                    267,               0.017958,               0.020688,               0.015306,             0.00097062,                0.88135,                0.81855,                0.85819,                0.57771,                0.82877,                0.75849,                0.77193,                0.39437,               0.022479,               0.028576,               0.020866,              0.0017056,                0.00202,                0.00202,                0.00202
                    268,               0.017826,               0.020833,               0.015295,             0.00097155,                0.88355,                0.81493,                0.85828,                0.57989,                0.83169,                0.75505,                0.76877,                0.39294,               0.022474,               0.028576,               0.020859,              0.0017021,                0.00199,                0.00199,                0.00199
                    269,               0.017956,               0.020791,               0.015472,             0.00099393,                0.87536,                0.81763,                0.85863,                0.58111,                0.80519,                0.77466,                0.77193,                0.39419,               0.022473,               0.028584,               0.020863,              0.0017024,                0.00196,                0.00196,                0.00196
                    270,               0.017791,                0.02086,               0.015579,              0.0009819,                0.87509,                0.81836,                0.85906,                0.58103,                0.81755,                0.76518,                0.77316,                  0.393,               0.022469,               0.028576,                0.02087,              0.0017063,                0.00193,                0.00193,                0.00193
                    271,               0.017836,               0.020796,               0.015428,              0.0010091,                0.87532,                0.81844,                0.85923,                  0.581,                0.80115,                0.77579,                0.76774,                0.39102,               0.022469,               0.028582,               0.020883,              0.0017103,                 0.0019,                 0.0019,                 0.0019
                    272,               0.017729,                0.02049,               0.015159,              0.0010013,                0.86303,                 0.8315,                0.86004,                0.58124,                0.80326,                0.77722,                0.76896,                0.39426,               0.022465,               0.028599,               0.020898,              0.0017124,                0.00187,                0.00187,                0.00187
                    273,               0.017717,               0.020688,               0.015224,             0.00094551,                0.86341,                0.83335,                0.86004,                 0.5809,                 0.8002,                0.77559,                0.76613,                0.39481,               0.022455,                0.02861,               0.020909,              0.0017108,                0.00184,                0.00184,                0.00184
                    274,               0.017712,               0.021035,               0.015529,              0.0010039,                0.86478,                0.83277,                0.86033,                0.58067,                0.80197,                0.77685,                0.76923,                0.39531,               0.022448,               0.028611,               0.020925,              0.0017087,                0.00181,                0.00181,                0.00181
                    275,               0.017911,               0.021062,               0.015608,              0.0010222,                0.87393,                0.82116,                0.85832,                0.57854,                0.81196,                0.76827,                0.77069,                0.39558,               0.022445,               0.028618,               0.020943,              0.0017049,                0.00178,                0.00178,                0.00178
                    276,               0.017934,               0.021021,               0.015596,             0.00098392,                0.87232,                0.82139,                0.85974,                0.57947,                0.80163,                0.77527,                0.76675,                0.39513,               0.022438,               0.028613,               0.020958,              0.0017012,                0.00175,                0.00175,                0.00175
                    277,               0.017712,               0.020662,                0.01534,             0.00098749,                0.87289,                0.82148,                0.85992,                0.58001,                0.80195,                 0.7763,                0.76957,                0.39511,               0.022437,               0.028621,               0.020981,              0.0016982,                0.00172,                0.00172,                0.00172
                    278,               0.017746,               0.020887,               0.015543,             0.00094234,                0.86956,                0.82383,                 0.8599,                0.57884,                0.80593,                0.77259,                0.76705,                0.39451,               0.022434,               0.028626,                0.02099,              0.0016994,                0.00169,                0.00169,                0.00169
                    279,               0.017391,               0.020458,               0.015336,             0.00097095,                0.87016,                0.82543,                0.85994,                0.57782,                0.80403,                0.77421,                0.76657,                0.39504,               0.022435,               0.028633,               0.021007,              0.0016978,                0.00166,                0.00166,                0.00166
                    280,               0.017562,               0.020653,               0.015159,              0.0010084,                0.87203,                0.82389,                0.86011,                0.57807,                0.80151,                0.77118,                0.76403,                0.39185,               0.022441,               0.028654,               0.021021,              0.0016952,                0.00163,                0.00163,                0.00163
                    281,               0.017628,               0.020694,               0.015123,             0.00094573,                 0.8725,                0.83025,                0.86021,                0.57874,                0.80484,                0.77331,                0.76763,                0.39234,               0.022444,               0.028667,               0.021031,              0.0016952,                 0.0016,                 0.0016,                 0.0016
                    282,                0.01771,               0.020655,               0.015059,             0.00095235,                0.87238,                0.82581,                0.86063,                0.57822,                0.80561,                0.77797,                0.77057,                0.39415,               0.022443,               0.028671,               0.021035,              0.0016943,                0.00157,                0.00157,                0.00157
                    283,               0.017521,               0.020776,               0.015218,             0.00095053,                0.87424,                0.82463,                0.85996,                0.57743,                0.80696,                0.77991,                0.77402,                0.39397,               0.022445,                0.02868,               0.021044,              0.0016955,                0.00154,                0.00154,                0.00154
                    284,               0.017723,                0.02065,               0.015329,             0.00093614,                0.87121,                0.82502,                0.86035,                0.57688,                0.80521,                0.77875,                0.76983,                0.39248,                0.02245,               0.028697,               0.021056,              0.0016975,                0.00151,                0.00151,                0.00151
                    285,               0.017541,               0.020747,               0.015245,             0.00095685,                0.87127,                0.82562,                0.86036,                0.57629,                0.80318,                0.77849,                0.76581,                0.39164,               0.022451,               0.028708,               0.021061,              0.0016951,                0.00148,                0.00148,                0.00148
                    286,               0.017484,               0.020476,               0.015307,              0.0009366,                0.86418,                0.83357,                0.85836,                0.57504,                0.80058,                0.77788,                0.76452,                0.39216,               0.022456,               0.028733,               0.021072,              0.0016936,                0.00145,                0.00145,                0.00145
                    287,               0.017164,               0.020426,               0.015079,             0.00093918,                0.86376,                0.83428,                0.85788,                0.57502,                0.80007,                0.77848,                 0.7634,                0.39332,               0.022453,               0.028746,               0.021076,              0.0016935,                0.00142,                0.00142,                0.00142
                    288,                0.01737,               0.020798,               0.015383,             0.00095572,                  0.868,                0.83082,                0.85673,                0.57475,                 0.8003,                0.77771,                0.76402,                0.39361,               0.022452,                0.02876,               0.021082,              0.0016935,                0.00139,                0.00139,                0.00139
                    289,               0.017286,               0.020621,               0.015041,             0.00091316,                 0.8741,                0.82274,                0.85709,                0.57546,                0.79927,                0.77764,                0.76536,                0.39307,               0.022448,               0.028774,               0.021086,              0.0016934,                0.00136,                0.00136,                0.00136
                    290,               0.017249,               0.020517,               0.015134,             0.00094327,                0.87425,                0.82255,                0.85629,                0.57516,                0.79976,                0.77723,                0.76639,                0.39266,                0.02245,               0.028791,               0.021101,              0.0016945,                0.00133,                0.00133,                0.00133
                    291,               0.017466,               0.020456,               0.015077,             0.00095608,                0.86812,                0.83363,                0.85736,                0.57433,                0.80147,                0.78001,                0.76271,                0.39251,                0.02245,                 0.0288,               0.021111,              0.0016921,                 0.0013,                 0.0013,                 0.0013
                    292,                 0.0175,               0.020405,               0.015033,             0.00091978,                0.87272,                0.82978,                0.85763,                0.57531,                0.79486,                0.77636,                0.75686,                0.38975,               0.022448,               0.028812,               0.021124,              0.0016912,                0.00127,                0.00127,                0.00127
                    293,               0.017071,               0.020342,               0.014629,             0.00092569,                0.87389,                0.82858,                0.85844,                0.57617,                0.79742,                0.77845,                0.76176,                0.39153,               0.022446,               0.028825,               0.021136,              0.0016912,                0.00124,                0.00124,                0.00124
                    294,               0.016819,               0.020047,               0.014425,              0.0008501,                0.87794,                0.82642,                0.85636,                0.57562,                0.79672,                0.77845,                 0.7615,                0.38976,               0.022445,               0.028834,               0.021143,              0.0016903,                0.00121,                0.00121,                0.00121
                    295,               0.017031,               0.020271,               0.014855,             0.00090155,                0.86945,                0.83402,                0.85599,                0.57527,                0.79675,                0.77937,                 0.7617,                0.39083,               0.022445,               0.028848,               0.021151,              0.0016903,                0.00118,                0.00118,                0.00118
                    296,               0.017102,               0.020427,               0.015095,             0.00086441,                0.87023,                0.83599,                0.85602,                0.57716,                0.79246,                0.77304,                0.75239,                0.38768,               0.022444,               0.028858,               0.021157,              0.0016892,                0.00115,                0.00115,                0.00115
                    297,               0.017091,               0.020249,               0.015048,             0.00086975,                0.86796,                 0.8369,                 0.8561,                0.57644,                0.79348,                0.77265,                0.75243,                0.38895,               0.022444,                0.02887,               0.021169,               0.001688,                0.00112,                0.00112,                0.00112
                    298,               0.016901,               0.020006,               0.014768,              0.0009203,                0.86806,                0.83681,                0.85711,                0.57714,                0.79681,                0.77549,                0.75435,                0.38734,               0.022446,                0.02888,               0.021181,              0.0016874,                0.00109,                0.00109,                0.00109
                    299,               0.017176,               0.020138,               0.014759,              0.0009288,                 0.8684,                0.83667,                0.85801,                0.57711,                0.79673,                 0.7753,                0.75514,                 0.3893,               0.022446,               0.028882,               0.021191,              0.0016861,                0.00106,                0.00106,                0.00106
                    301,                0.86942,                0.81019,                0.85319,                0.58095,                0.81888,                0.77603,                 0.7876,                0.40727,               0.022505,               0.027968,               0.020285,              0.0017184
